tu_fico_9,tradeline_count,inquiry_count,collection_count,revolving_utilization,delinquent_secured,delinquent_unsecured,bankruptcy_count,stated_indiv_income,stated_additional_income,tu_income_estimate,tu_monthly_payments,tu_mortgage_payments,riskview,principal,cpb,days_delinquent,payment_history
678,23,9,1,0,0,0,0,31000,0,71,1482,0,715,,,,"installment;2006-03-21;2016-05-01;0;1312;0;0;individual;;0,installment;2006-09-26;2016-05-01;0;3500;0;0;individual;;0,installment;2007-10-04;2016-05-01;0;4500;0;0;individual;;0,installment;2008-10-06;2016-04-27;0;5500;0;0;individual;1X1X11;0,installment;2008-10-06;2016-04-27;0;5500;0;0;individual;;0,installment;2008-10-06;2016-04-27;0;7000;0;0;individual;1X1X11;0,installment;2008-10-06;2016-04-27;0;7000;0;0;individual;;0,installment;2008-10-06;2018-02-15;0;5500;0;0;individual;111111;0,installment;2008-10-06;2018-02-15;0;7000;0;0;individual;111111;0,installment;2008-10-06;2021-03-31;7057;5500;0;0;individual;1111111111111111;70,installment;2008-10-06;2021-03-31;9858;7000;0;0;individual;1111111111111111;98,installment;2009-10-30;2016-04-27;0;2750;0;0;individual;1X1X11;0,installment;2009-10-30;2016-04-27;0;2750;0;0;individual;;0,installment;2009-10-30;2016-04-27;0;3331;0;0;individual;1X1X11;0,installment;2009-10-30;2016-04-27;0;3331;0;0;individual;;0,installment;2009-10-30;2018-02-15;0;2750;0;0;individual;111111;0,installment;2009-10-30;2018-02-15;0;3331;0;0;individual;111111;0,installment;2009-10-30;2021-03-31;3287;2750;0;0;individual;1111111111111111;32,installment;2009-10-30;2021-03-31;4500;3331;0;0;individual;1111111111111111;45,installment;2018-02-05;2021-03-31;10568;16400;0;0;individual;1111111111111111111111111111111111111;363,installment;2018-09-18;2020-01-29;0;11994;0;0;individual;1111111111111111;0,installment;2019-02-23;2021-03-31;8942;15089;0;0;jointContractLiability;1111111111111111111111111;356,installment;2020-01-03;2021-04-30;12544;19194;0;0;individual;111111111111111;518"
577,68,0,3,0,0,0,1,103000,0,69,0,0,,,,,"installment;1990-09-06;2018-03-15;0;2625;0;0;individual;111111XXXXXXXXXXXXXX111XXX1111X11111111111111111;0,installment;1990-10-23;2018-03-15;0;800;0;0;individual;111111XXXXXXXXXXXXXX111XXX1111X11111111111111111;0,installment;2001-02-21;2012-07-11;0;2625;0;0;individual;111111;0,installment;2001-03-01;2012-07-11;0;825;0;0;individual;111111;0,installment;2002-02-20;2012-07-11;0;2262;0;0;individual;111111;0,installment;2002-02-20;2012-07-11;0;3500;0;0;individual;111111;0,installment;2002-12-05;2012-07-11;0;2284;0;0;individual;111111;0,installment;2002-12-05;2012-07-11;0;3500;0;0;individual;111111;0,installment;2004-02-21;2018-03-07;0;3500;0;0;individual;1111XXXXXXXXXXXXXXX111XXXX1XXXX11XXXXX111XXXX1X1;0,installment;2004-02-21;2018-03-07;0;4000;0;0;individual;1111XXXXXXXXXXXXXXX111XXXX1XXXX11XXXXX111XXXX1X1;0,installment;2005-09-26;2012-08-14;0;1000;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2005-09-26;2012-08-14;0;1125;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2005-09-26;2012-08-14;0;5500;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2005-09-26;2013-04-05;0;1125;0;0;individual;11111;0,installment;2006-01-03;2012-08-14;0;1438;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2006-08-21;2012-08-14;0;1800;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2006-08-21;2012-08-14;0;3451;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2007-07-20;2011-08-06;0;1781;0;0;individual;111111111111111111111111111111111111111111111;0,installment;2007-07-20;2011-08-06;0;3313;0;0;individual;1111111111111111111111111111111111111111111111;0,installment;2007-07-25;2012-07-16;0;1188;0;0;individual;11;0,installment;2007-07-25;2012-07-16;0;2209;0;0;individual;11;0,installment;2009-07-22;2018-03-07;0;2000;0;0;individual;XX11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX1X1;0,installment;2012-07-11;2018-03-07;0;1186;0;0;individual;XX11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX111;0,installment;2012-07-11;2018-03-07;0;2712;0;0;individual;XX11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX111;0,installment;2012-07-11;2018-03-07;0;3161;0;0;individual;XX11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX111;0,installment;2012-07-11;2018-03-07;0;3209;0;0;individual;XX11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX111;0,installment;2012-07-11;2018-03-07;0;3616;0;0;individual;1X11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX1X1;0,installment;2012-07-12;2018-03-07;0;1271;0;0;individual;XX11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX111;0,installment;2012-07-12;2018-03-07;0;3040;0;0;individual;XX11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX111;0,installment;2012-08-10;2018-03-07;0;1286;0;0;individual;XX11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX111;0,installment;2012-08-10;2018-03-07;0;1596;0;0;individual;XX11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX111;0,installment;2012-08-10;2018-03-07;0;1826;0;0;individual;XX11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX111;0,installment;2012-08-10;2018-03-07;0;1918;0;0;individual;XX11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX111;0,installment;2012-08-10;2018-03-07;0;5059;0;0;individual;XX11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX111;0,installment;2012-08-10;2018-03-07;0;5689;0;0;individual;XX11XXXXXXXXXXXXXXXXX1XXXXXXXXX11XXXXX111XXXX111;0,installment;2013-07-05;2013-11-18;0;373;0;0;individual;1111;0,installment;2013-09-06;2014-10-06;0;18228;0;0;individual;11X1111111111;0,installment;2013-11-18;2014-11-04;0;1200;0;0;individual;11111111111;0,installment;2013-12-03;2018-11-07;0;600;0;0;individual;11111111111111111112XX111111111111XXX111111111X1;0,installment;2014-05-29;2014-10-17;0;752;0;0;individual;11111;0,installment;2014-07-30;2014-08-26;0;1000;0;0;individual;;0,installment;2014-08-26;2016-06-03;0;3012;0;0;individual;111111111111111111111;0,installment;2014-09-25;2014-11-04;0;38011;0;0;individual;1;0,installment;2014-10-17;2017-01-30;0;3098;0;0;individual;111111111111111111111111X11;0,installment;2014-10-28;2021-03-31;0;38668;0;0;individual;;0,installment;2014-11-04;2015-11-03;0;2000;0;0;individual;111111111111;0,installment;2015-09-15;2021-03-31;0;4237;0;0;individual;;0,installment;2015-09-15;2021-04-10;0;2099;0;0;individual;;0,installment;2015-11-03;2016-11-18;0;1500;0;0;individual;111111111111;0,installment;2015-11-24;2021-03-31;0;1440;0;0;individual;;0,installment;2015-11-30;2018-03-07;0;14504;0;0;individual;11111111111111111111111111;0,installment;2018-03-06;2021-03-31;0;73533;0;0;individual;XXXXXXXXXXXXXXXXXXXXXXXXXX1;0,installment;2018-10-26;2020-02-07;0;1000;0;0;individual;322111111;0,installment;2018-11-06;2020-01-31;0;600;0;0;individual;;0,installment;2019-01-15;2020-01-31;0;320;0;0;individual;;0,mortgage;2015-09-04;2018-12-31;0;201479;0;0;individual;;0,open;2018-06-12;2018-11-01;0;1000;0;0;individual;1111;0,open;2018-10-26;2019-05-01;0;1000;0;0;individual;111111;0,revolving;2012-08-24;2021-04-04;0;468;300;0;individual;;0,revolving;2014-04-27;2016-11-03;0;1623;1200;0;individual;;0,revolving;2014-06-14;2021-04-24;0;1014;700;0;individual;;0,revolving;2015-01-11;2021-04-05;0;3455;0;0;individual;;0,revolving;2015-06-22;2021-04-04;0;542;400;0;individual;;0,revolving;2015-08-14;2016-10-24;0;3013;3500;0;individual;;0,revolving;2015-08-14;2016-11-28;0;3143;3500;0;individual;;0,revolving;2015-08-16;2018-03-13;0;44;1000;0;individual;1111111111111111111111111111111;0,revolving;2015-08-31;2021-04-27;0;216;300;0;individual;;0"
806,63,6,0,4,0,0,0,80000,0,98,1609,646,781,11375,10057.2,0,"installment;2005-10-29;2012-06-23;0;18055;0;0;jointContractLiability;111111111111111111111111111111111111111111111111;0,installment;2009-06-03;2019-01-31;0;2632;0;0;individual;1111111111111111111111111111111111XXXX1111111111;0,installment;2009-08-25;2020-01-31;0;7000;0;0;individual;1111111111111111111111111111111111111111111111;0,installment;2009-08-26;2020-01-31;0;5500;0;0;individual;1111111111111111111111111111111111111111111111;0,installment;2010-08-15;2020-09-30;0;5500;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2010-08-15;2020-12-01;0;7000;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2011-05-17;2012-08-18;0;13216;0;0;individual;11111111111111;0,installment;2012-08-18;2016-07-06;0;15287;0;0;individual;1111111111111111111111111111111111111111111111;0,installment;2013-04-25;2014-01-01;0;6000;0;0;individual;11111111;0,installment;2014-05-23;2016-07-13;0;6000;0;0;individual;1111111111111111111111111;0,installment;2016-07-12;2017-07-15;0;11000;0;0;individual;11111111111;0,installment;2017-07-15;2019-01-09;0;20000;0;0;individual;11111111111111111;0,installment;2018-04-25;2021-04-26;0;19240;0;0;individual;11111111111111111111111111111111111;0,installment;2019-08-16;2021-03-31;13760;13950;0;0;individual;111XXXXXXXXXXXXXXX1;137,installment;2020-11-18;2021-03-31;7060;7060;0;0;individual;1111;70,installment;2021-01-14;2021-05-01;14011;15000;0;0;individual;111;333,installment;2021-04-17;2021-04-30;15957;15957;0;0;individual;;281,mortgage;2013-10-30;2020-09-01;0;85600;0;0;jointContractLiability;111111111111111111111111111111111111111111111111;0,mortgage;2013-10-30;2021-03-31;49705;85600;0;0;jointContractLiability;111111;646,revolving;2008-10-10;2021-04-23;0;1551;1500;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2010-08-13;2021-04-20;0;6485;7700;0;individual;11111111111111111111111;0,revolving;2010-10-19;2016-09-30;0;866;2200;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2010-10-19;2021-04-30;842;866;2200;0;individual;111111111111111111111111111111111111111111111111;43,revolving;2011-01-18;2017-09-08;0;140;400;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2011-01-26;2012-12-18;0;4761;5300;0;individual;1111111111111111111111;0,revolving;2011-02-20;2015-08-01;0;416;780;0;individual;11111111111111111111111XXXXXXXXXXXXXX11111111111;0,revolving;2011-07-18;2016-09-25;0;4773;7100;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2012-01-28;2017-03-21;0;40;6000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2012-08-14;2018-10-18;0;492;300;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2012-12-24;2017-08-29;0;2197;1524;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2013-02-10;2021-04-21;0;305;500;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2013-03-10;2021-04-16;0;432;1000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2013-03-15;2014-08-15;0;85;5000;0;individual;1111111111111111;0,revolving;2013-04-22;2021-04-13;162;2452;6000;0;authorizedUser;111111111111111111111111111111111111111111111111;28,revolving;2013-07-14;2014-07-27;0;0;2200;0;individual;11111111111;0,revolving;2013-09-13;2018-04-21;0;178;950;0;individual;X1111111111111111111111XXXXXXXXXX111111111111111;0,revolving;2013-11-29;2019-11-21;0;3748;1024;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2013-12-01;2019-12-30;0;1920;2001;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2014-04-06;2019-10-12;0;184;600;0;individual;111111111111111111111111111111111111111111111;0,revolving;2014-04-13;2019-02-09;0;166;750;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2014-06-14;2021-04-20;0;16075;14000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2014-06-18;2019-10-10;0;50;2400;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2014-11-16;2017-08-16;0;38;1024;0;individual;111111111111111111111111111111111;0,revolving;2015-05-24;2020-08-06;0;1007;2501;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2016-05-21;2020-12-09;0;1280;3000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2016-06-08;2020-09-02;0;2060;2500;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2016-06-26;2021-04-16;0;8017;6000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2017-01-07;2021-04-02;0;3966;4000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2017-02-05;2021-03-13;0;502;750;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2017-04-14;2021-04-07;0;3300;5000;0;individual;11111111111111111111111111111111111111111111111;0,revolving;2017-06-13;2021-04-10;0;4987;5000;0;individual;11111111111111111111X1111111111111111111111111;0,revolving;2018-01-14;2021-04-16;0;702;4800;0;individual;111111111111111111111111111111111111111;0,revolving;2018-08-02;2019-02-25;0;825;1000;0;individual;111111;0,revolving;2018-12-08;2020-07-04;0;159;2000;0;individual;111111111111111111;0,revolving;2019-01-13;2021-04-16;2434;14272;15000;0;individual;111111111111111111111111111;28,revolving;2019-02-03;2019-07-25;0;5000;7000;0;individual;11111;0,revolving;2019-02-03;2021-04-23;0;5000;6000;0;individual;11111111111111111111111111;0,revolving;2019-04-27;2021-04-27;0;2986;3000;0;individual;11111111111111111111111;0,revolving;2019-07-14;2021-04-30;0;325;1024;0;individual;111111111111111111111;0,revolving;2019-07-30;2020-12-10;0;99;12000;0;individual;1111111111111111;0,revolving;2019-08-24;2021-04-09;0;12009;15000;0;individual;1111111111111111111;0,revolving;2020-08-22;2021-03-31;2155;5685;6000;0;individual;111111;43,revolving;2020-12-24;2021-04-27;0;0;17000;0;individual;111;0"
712,12,1,0,58,0,0,0,40000,0,53,1383,895,765,,,,"installment;2011-07-13;2017-08-18;0;20325;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2013-08-26;2018-10-31;0;6889;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2015-05-26;2020-06-26;0;10000;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2018-07-06;2021-03-31;10177;17000;0;0;jointContractLiability;11111111111111111111111111111111;278,mortgage;2009-10-21;2020-09-17;0;108222;0;0;individual;111111111111111111111111111111111111111111111111;0,mortgage;2009-10-21;2021-03-31;95044;108222;0;0;individual;1;895,revolving;2010-02-19;2021-04-21;1865;2569;2300;0;individual;111111111111111111111111111111111111111111111111;61,revolving;2011-03-13;2021-04-16;34;2217;2500;0;individual;111111111111111111111111111111111111111111111111;1,revolving;2011-06-12;2021-04-04;1344;1619;1500;0;individual;111111111111111111111111111111111111111111111111;35,revolving;2012-11-26;2021-04-22;1574;2232;2250;0;individual;111111111111111111111111111121111111111111111111;46,revolving;2013-08-19;2017-03-02;0;0;8500;0;individual;111111111111111111111111111111111111111111;0,revolving;2014-09-07;2021-04-07;1387;2109;2000;0;individual;111111111111111111111111111111111111111111111111;67"
646,2,2,0,13,0,0,0,35000,0,33,49,0,661,,,,"revolving;2019-11-13;2021-04-17;140;485;500;0;individual;11111111111111111;25,revolving;2021-02-19;2021-04-30;54;54;900;0;individual;11;24"
531,22,2,3,0,0,0,0,50000,0,66,760,0,,,,,"installment;1993-08-16;2021-04-05;2200;1800;0;0;individual;111111111111211111XXXXXX32111;40,installment;1993-08-16;2021-04-05;3822;3125;0;0;individual;111111111111211111XXXXXX32111;40,installment;1994-08-26;2019-10-28;0;2750;0;0;individual;555555554111;0,installment;1995-01-06;2019-10-28;0;2750;0;0;individual;555555554111;0,installment;1995-06-20;2019-10-28;0;2200;0;0;individual;555555554111;0,installment;1995-09-19;2019-10-28;0;5500;0;0;individual;555555554111;0,installment;1996-06-17;2019-10-07;0;1470;0;0;individual;555555554111;0,installment;1999-10-29;2019-10-28;0;5675;0;0;individual;555555554111;0,installment;1999-10-29;2019-10-28;0;8500;0;0;individual;555555554111;0,installment;2000-10-16;2019-10-28;0;4170;0;0;individual;555555554111;0,installment;2008-11-21;2011-12-31;0;10526;0;0;individual;1111111111111111111111111111111111;0,installment;2011-12-27;2012-01-30;0;2010;0;0;individual;;0,installment;2012-01-30;2014-03-06;0;12679;0;0;individual;1111111111111111111111111;0,installment;2012-09-20;2013-10-24;0;1000;0;0;individual;11;0,installment;2014-03-05;2021-04-01;10102;29202;0;10102;individual;;202,installment;2015-06-12;2016-04-02;0;5125;0;0;individual;1111111111;0,installment;2016-04-02;2017-10-02;0;14325;0;0;individual;111111111111111111;0,installment;2017-07-03;2021-04-22;15404;26423;0;0;individual;111111121111111111111111111111111111111111111;436,installment;2017-09-29;2019-10-04;0;1481;0;0;individual;111111111111111111111111;0,revolving;2013-11-18;2021-04-15;299;959;500;0;individual;121121121132111111211111112111111211111111111111;25,revolving;2017-04-08;2018-11-17;0;487;250;0;individual;;0,revolving;2017-07-07;2021-04-04;858;868;700;858;individual;;17"
646,6,1,2,0,0,0,0,30000,0,39,131,0,618,,,,"installment;2013-01-18;2013-03-19;0;225;0;0;individual;11;0,installment;2013-03-19;2013-05-20;0;225;0;0;individual;11;0,installment;2013-05-20;2013-07-15;0;225;0;0;individual;11;0,installment;2013-07-15;2013-09-16;0;390;0;0;individual;11;0,installment;2013-09-16;2013-12-09;0;390;0;0;individual;111;0,installment;2021-02-08;2021-04-30;392;786;0;0;individual;11;131"
668,9,1,3,0,0,0,0,50000,0,86,2069,0,722,,,,"installment;2012-02-28;2014-05-19;0;14012;0;0;individual;111111111111111;0,installment;2014-05-27;2016-02-25;0;26142;0;0;individual;11111111111111111111;0,installment;2015-10-28;2019-04-26;0;5167;0;0;individual;111111111111111111111111111111111111111111;0,installment;2016-02-12;2016-03-21;0;44653;0;0;individual;;0,installment;2016-03-15;2019-03-21;0;45352;0;0;individual;11111111111111111111111111111111111;0,installment;2019-03-02;2019-04-17;0;57379;0;0;individual;1;0,installment;2019-04-12;2021-04-01;42129;58326;0;0;individual;11111111111111111111111;980,installment;2019-05-25;2021-04-30;14942;17702;0;0;jointContractLiability;1111111111111111111111;389,installment;2020-05-30;2021-04-15;51795;58811;0;0;jointContractLiability;1111111111;700"
700,16,0,0,13,0,0,0,35000,0,64,1039,0,716,15000,14402.48,0,"installment;2015-12-07;2017-04-05;0;4183;0;0;individual;1111111111111111;0,installment;2016-05-05;2019-04-16;0;24003;0;0;individual;11111111111111111111111111111111111;0,installment;2017-09-20;2020-09-20;0;10000;0;0;individual;1111111111111111111111111111111X1111;0,installment;2019-04-01;2021-03-31;30217;37714;0;0;primary;11111111111111111111111;617,revolving;2010-11-15;2021-04-05;0;6876;9000;0;authorizedUser;111111111111111111111111111111111111111111111111;0,revolving;2012-10-30;2021-04-24;2690;5079;5000;0;individual;111111111111111111111111111121111111111111111111;99,revolving;2013-09-14;2019-12-10;0;1341;4000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2013-09-15;2021-04-18;4156;9642;9500;0;individual;11111111111111111111111111111X111111111111111111;84,revolving;2014-02-10;2021-04-09;1490;3146;3000;0;individual;111111111111111111111111111112111111111111111111;67,revolving;2014-04-06;2021-04-09;0;1099;1500;0;jointContractLiability;111111111111111111111111111111111111111111111111;0,revolving;2014-08-13;2021-04-11;932;4791;2700;0;individual;111111111111111111111111111111111111111111111111;55,revolving;2015-01-21;2019-12-04;0;374;2000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2015-04-01;2021-04-10;1;1580;1500;0;individual;111111111111111111111111111111111111111111111111;1,revolving;2018-02-27;2021-04-13;1687;1862;2700;0;individual;1111111111111111111111111111111111111;54,revolving;2019-02-10;2021-04-14;438;1027;1000;0;individual;11112111111111111111111111;62,revolving;2019-09-18;2020-05-16;0;0;11700;0;individual;X1111111;0"
784,11,5,0,52,0,0,0,95000,0,126,2853,1207,795,,,,"installment;2007-05-30;2011-12-03;0;10128;0;0;individual;11X111111111111111111111111111;0,installment;2011-04-26;2014-01-27;0;7025;0;0;individual;1111111111111111111111111111X1111;0,installment;2011-05-06;2015-07-08;0;19785;0;0;jointContractLiability;111111111111111111111111111111111111111111111111;0,installment;2012-02-16;2014-09-29;0;7525;0;0;individual;1111111111111111111111111111111;0,installment;2015-06-26;2021-03-19;0;30422;0;0;jointContractLiability;111111111111111111111111111111111111111111111111;0,installment;2020-03-21;2021-03-31;38091;44448;0;0;jointContractLiability;11111111111;666,lineOfCredit;2019-10-11;2021-03-31;78679;79720;85000;0;jointContractLiability;11111111111111111;790,mortgage;2005-09-30;2012-07-25;0;191500;0;0;jointContractLiability;111111111111111111111111111111111;0,mortgage;2012-07-19;2021-04-05;144994;180400;0;0;jointContractLiability;111111111111111111111111111111111111111111111111;1207,revolving;1998-02-01;2020-05-11;0;7373;5700;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2006-09-18;2021-04-27;5774;7977;11000;0;authorizedUser;111111111111111111111111111111111111111111111111;190"
746,18,0,0,31,0,0,0,42000,0,52,649,0,683,21800,20387.51,0,"installment;2011-09-08;2012-12-07;0;25625;0;0;individual;11111111111111;0,installment;2012-11-30;2017-07-06;0;16007;0;0;individual;111111111111111111111111111111111111111111111111;0,installment;2017-06-26;2021-03-31;11191;24092;0;0;individual;11111111111111111111111111111111111111111111;395,lineOfCredit;2011-10-12;2014-05-30;0;0;300;0;individual;111111111111111111111111111111;0,lineOfCredit;2016-12-23;2021-03-31;0;0;500;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2002-03-07;2021-04-17;1520;3125;3000;0;individual;111111111111111111111111111111111111111111111111;52,revolving;2003-04-05;2021-04-17;49;574;500;0;individual;111111111111111111111111111111111111111111111111;25,revolving;2003-08-08;2021-04-13;2947;4363;4100;0;individual;111111111111111111111111111111111111111111111111;103,revolving;2005-10-18;2021-04-17;2878;5484;4000;0;individual;111111111111111111111111111111111111111111111111;74,revolving;2006-12-05;2020-05-19;0;2128;2000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2007-11-01;2019-12-31;0;2102;300;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2009-04-04;2015-08-24;0;2102;2500;0;individual;1111111111111111111111111111111;0,revolving;2012-06-15;2017-08-20;0;705;610;0;individual;111111111111111111111111113322221111111111111111;0,revolving;2014-06-03;2021-04-08;0;2002;2000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2015-07-22;2021-04-05;0;1227;1200;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2016-12-27;2021-04-07;0;1939;2000;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2018-05-25;2021-04-13;0;437;3000;0;individual;1111111111111111111111111111111111;0,revolving;2019-02-18;2021-03-31;0;0;6000;0;individual;111111111111111111111111;0"
589,12,8,0,47,0,4,0,33600,2800,77,1954,0,655,,,,"installment;2015-03-10;2016-01-11;0;16995;0;0;jointContractLiability;1111111111;0,installment;2015-12-24;2017-11-10;0;30571;0;0;jointContractLiability;1111111111X1111111111X1;0,installment;2016-01-27;2019-02-15;0;3625;0;0;jointContractLiability;1111111111111111X11111111111111111;0,installment;2017-06-23;2019-04-05;0;5115;0;0;jointContractLiability;111111111111111111111;0,installment;2017-11-02;2020-04-14;0;37797;0;0;jointContractLiability;11XX11111111111111XX111111111;0,installment;2017-12-09;2020-10-30;0;32510;0;0;individual;1111111111111111111111111111111111;0,installment;2020-04-11;2021-04-12;48892;55259;0;0;jointContractLiability;11111111XXX1;816,installment;2020-08-17;2021-04-16;1508;3279;0;0;individual;1111111;146,installment;2020-10-28;2021-04-28;66893;70842;0;0;jointContractLiability;111111;960,revolving;2015-02-11;2021-04-15;1083;2411;2300;0;individual;132113323222122111111444321211111112221111111111;32,revolving;2017-06-06;2019-10-10;0;2422;2300;0;individual;1111122111111111111211111111;0,revolving;2017-06-06;2021-04-15;0;2602;2300;0;individual;;0"
754,18,2,0,15,0,0,0,70000,10000,71,578,0,673,45000,0,0,"installment;2011-11-04;2012-07-27;0;34849;0;0;jointContractLiability;11111111;0,installment;2012-07-12;2014-03-31;0;53386;0;0;individual;;0,installment;2014-03-26;2016-08-26;0;33275;0;0;individual;1X11111111111111111111111111;0,installment;2016-08-26;2018-06-07;0;33991;0;0;individual;1111111111111111111111;0,installment;2018-05-30;2021-03-31;21185;33425;0;0;individual;1111111111111111111111111111111111;519,lineOfCredit;2007-02-27;2017-05-31;0;100;100;0;individual;1111111111X1111111111111111111111111111111111111;0,revolving;2009-11-09;2015-05-20;0;0;1500;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2009-11-09;2015-07-21;0;1607;1500;0;individual;1111111111111111111111111111111111;0,revolving;2010-07-25;2012-08-20;0;0;7000;0;individual;111111111111111111111111;0,revolving;2011-09-02;2018-03-17;0;2701;2500;0;individual;11111111111111111111111111111XXXXXXXXXX111111111;0,revolving;2014-02-07;2020-08-09;1;426;2000;0;individual;555555555555555555555555XXXXXXXXXXXXXXXXX5555555;1,revolving;2015-07-06;2019-12-06;0;416;500;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2017-11-01;2021-04-08;0;2301;2500;0;individual;11111111111111111111111111111111111111111;0,revolving;2018-07-26;2021-04-08;0;118;1500;0;individual;11111111111111111111111;0,revolving;2019-03-01;2021-04-14;0;0;800;0;individual;1111111111111111111111111;0,revolving;2019-09-22;2021-04-04;2613;9357;10200;0;individual;111111111111111111;58,revolving;2020-01-10;2021-04-21;0;0;2300;0;individual;111111111111111;0,revolving;2020-04-18;2021-04-16;0;386;500;0;individual;11111111111;0"
589,12,8,0,47,0,4,0,33600,2800,77,1954,0,655,,,,"installment;2015-03-10;2016-01-11;0;16995;0;0;jointContractLiability;1111111111;0,installment;2015-12-24;2017-11-10;0;30571;0;0;jointContractLiability;1111111111X1111111111X1;0,installment;2016-01-27;2019-02-15;0;3625;0;0;jointContractLiability;1111111111111111X11111111111111111;0,installment;2017-06-23;2019-04-05;0;5115;0;0;jointContractLiability;111111111111111111111;0,installment;2017-11-02;2020-04-14;0;37797;0;0;jointContractLiability;11XX11111111111111XX111111111;0,installment;2017-12-09;2020-10-30;0;32510;0;0;individual;1111111111111111111111111111111111;0,installment;2020-04-11;2021-04-12;48892;55259;0;0;jointContractLiability;11111111XXX1;816,installment;2020-08-17;2021-04-16;1508;3279;0;0;individual;1111111;146,installment;2020-10-28;2021-04-28;66893;70842;0;0;jointContractLiability;111111;960,revolving;2015-02-11;2021-04-15;1083;2411;2300;0;individual;132113323222122111111444321211111112221111111111;32,revolving;2017-06-06;2019-10-10;0;2422;2300;0;individual;1111122111111111111211111111;0,revolving;2017-06-06;2021-04-15;0;2602;2300;0;individual;;0"
792,8,1,0,9,0,0,0,68000,0,63,1646,1121,781,,,,"installment;2011-10-22;2014-12-16;0;12216;0;0;jointContractLiability;1111111111111111111111111111111111111;0,installment;2014-09-04;2015-04-30;0;1698;0;0;individual;XXXXXX1;0,installment;2017-11-18;2021-04-09;8395;26288;0;0;individual;1111111111111111111111111111111111111111;500,mortgage;2019-09-30;2021-04-05;119453;122800;0;0;individual;11111111111111111;1121,revolving;2014-12-30;2018-05-05;0;473;550;0;individual;11111111111111111111111XXXXXXXXXXX111111;0,revolving;2016-06-25;2021-04-24;690;1194;2000;0;individual;111111111111111111111111111111111111111111111111;25,revolving;2017-01-09;2021-04-11;0;2540;5500;0;individual;111111111111111111111111111111111111111111111111;0,revolving;2017-01-20;2020-10-30;0;2677;3000;0;individual;111111111111111111111111111111111111111111111;0"
